"mei_fi_id";"fi_id_cou";"fi_year";"fi_date";"ser_x";"ser_y";"ser_cou_code";"ser_nameshort";"ser_emu_nameshort";"ser_hty_code";"lengthmm";"weightg";"ageyear";"female_proportion";"method_sex";"sex";"sex_source";"fi_lfs_code";"ser_lfs_code";"lfs_code";"lfs_code_source";"sai_samplingstrategy";"sai_samplingobjective";"fi_comment";"sai_comment";"ser_qal_id";"source";"issue";"action"
339050;NA;2020;2020-06-16;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";765;712;11;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339053;NA;2020;2020-11-13;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";809;953;21;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339054;NA;2020;2020-11-13;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";870;1045;12;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339056;NA;2020;2020-11-13;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";803;919;12;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339060;NA;2020;2020-11-13;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";808;949;17;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339061;NA;2020;2020-11-13;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";806;901;24;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339065;NA;2020;2020-11-13;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";735;644;9;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339067;NA;2020;2020-11-13;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";870;1122;12;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339068;NA;2020;2020-11-13;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";835;1102;18;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339069;NA;2020;2020-11-13;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";670;627;7;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339071;NA;2020;2020-11-13;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";826;1032;16;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339073;NA;2020;2020-11-26;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";735;817;9;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339075;NA;2020;2020-11-26;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";662;581;10;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339076;NA;2020;2020-11-26;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";790;860;13;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339081;NA;2020;2020-11-26;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";752;940;10;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339083;NA;2020;2020-11-26;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";625;1176;12;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"weight_length_off";""
339087;NA;2020;2020-11-26;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";794;884;11;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339088;NA;2020;2020-11-26;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";702;683;10;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339090;NA;2020;2020-11-26;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";752;796;10;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339093;NA;2020;2020-11-26;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";718;712;8;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339094;NA;2020;2020-11-26;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";746;832;10;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339095;NA;2020;2020-11-26;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";723;734;10;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339097;NA;2020;2020-12-09;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";863;1175;12;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
339098;NA;2020;2020-12-09;26.97;60.44;"FI";"KotkS";"FI_Finl";"C";792;963;12;1;0;"f";"sex_provided_length";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;0;"series";"lfs_dont_match";""
